5.6	6.4
6.6	5.89655172414
6.8	6.5724137931
6.4	5.97931034483
8.7	5.58620689655
4.3	5.68965517241
6.9	6.4275862069
7.4	6.2275862069
7.8	6.26551724138
4.2	6.39310344828
7.8	6.15517241379
7.6	6.78965517241
6.8	6.32413793103
7.1	6.01034482759
5.9	6.06206896552
5.0	5.74137931034
8.0	6.85862068966
7.3	6.20689655172
7.4	6.34827586207
5.3	5.96206896552
7.1	6.61034482759
7.7	6.60344827586
6.3	6.21379310345
7.4	7.00344827586
4.3	6.30344827586
6.7	6.42068965517
8.1	6.74827586207
5.8	6.34482758621
5.8	6.26896551724
6.7	6.86896551724
7.1	6.4724137931
7.3	6.56206896552
6.6	6.28965517241
6.2	6.54827586207
6.9	6.02068965517
5.7	6.37586206897
5.2	6.05517241379
7.4	6.36896551724
4.9	5.26206896552
7.3	5.98275862069
7.3	5.68275862069
5.3	7.01034482759
5.1	5.82068965517
6.3	6.11034482759
7.3	7.00344827586
6.1	6.45172413793
8.0	6.35862068966
5.8	6.23448275862
6.2	6.34827586207
6.8	6.26551724138
4.9	6.16206896552
5.8	5.94137931034
6.7	6.17586206897
7.3	6.0724137931
6.1	6.31724137931
6.8	6.20689655172
6.9	6.02068965517
6.6	6.22068965517
7.0	6.25862068966
6.0	6.43103448276
6.9	6.43793103448
6.7	6.32068965517
7.3	6.87586206897
5.9	6.04137931034
6.6	6.39655172414
5.7	5.91724137931
7.8	6.2
6.5	6.69310344828
6.9	6.85862068966
3.8	6.31724137931
5.5	6.73793103448
6.5	6.51034482759
7.8	6.27931034483
6.8	6.24827586207
6.5	6.7275862069
6.0	6.11034482759
6.2	6.20344827586
7.6	5.70344827586
4.6	5.88620689655
5.9	5.65862068966
7.4	6.44137931034
4.1	6.36206896552
6.1	5.63448275862
7.2	6.20689655172
6.9	6.67931034483
4.2	5.48620689655
6.4	6.64827586207
6.9	6.02413793103
5.4	6.44482758621
6.7	5.95862068966
5.7	6.89310344828
7.3	6.45862068966
2.0	5.79655172414
5.8	4.80344827586
5.6	6.70689655172
6.5	6.63448275862
6.8	6.45172413793
6.5	6.33793103448
6.1	6.13448275862
5.8	6.41724137931
6.7	6.12068965517
5.6	6.35172413793
6.2	5.94482758621
6.0	5.82068965517
6.1	6.52413793103
5.6	6.55172413793
6.1	6.44827586207
7.2	6.98275862069
8.0	6.23103448276
7.6	6.54482758621
6.3	6.35862068966
7.0	5.90344827586
6.8	6.48965517241
5.2	6.33793103448
5.7	6.36206896552
7.2	6.46551724138
7.8	6.47586206897
6.4	6.73448275862
6.8	6.61034482759
6.9	6.76206896552
6.2	6.12068965517
5.4	6.24827586207
7.4	6.5275862069
7.2	6.55517241379
4.9	6.4275862069
5.9	6.05517241379
6.8	6.02413793103
6.6	6.55517241379
7.0	6.56896551724
6.2	6.46551724138
6.7	6.93793103448
5.0	5.69310344828
6.4	5.97586206897
6.2	6.2
6.7	6.58275862069
5.9	6.61724137931
7.2	6.1724137931
7.2	5.91034482759
5.4	5.94827586207
6.1	6.01379310345
7.2	6.78275862069
7.4	6.71034482759
5.8	6.06551724138
7.6	6.36551724138
6.4	6.35172413793
7.9	6.37586206897
4.6	6.45862068966
5.6	7.42413793103
7.1	5.9724137931
7.0	6.43103448276
7.8	5.43448275862
6.9	6.03448275862
6.4	6.79655172414
7.1	6.76896551724
5.9	6.18965517241
6.1	6.03793103448
6.1	6.06206896552
7.8	6.5275862069
8.7	6.03103448276
5.9	5.6724137931
6.1	6.11034482759
5.8	6.32413793103
7.2	6.95517241379
8.6	6.43448275862
4.6	6.27931034483
7.9	6.8724137931
6.3	6.53103448276
6.3	6.26896551724
6.8	6.75517241379
8.0	6.63793103448
3.4	5.98620689655
3.8	6.13103448276
7.1	5.98965517241
7.0	6.44827586207
