1.3	6.5380952381
6.8	6.3
4.9	5.7380952381
7.3	6.01428571429
6.0	6.15714285714
6.3	5.65714285714
4.9	5.24285714286
6.1	5.70952380952
6.9	6.07619047619
5.0	5.70952380952
6.9	6.55714285714
9.2	6.10952380952
5.3	6.47619047619
6.0	5.59047619048
7.3	6.39523809524
3.8	4.65238095238
6.8	6.39047619048
5.2	6.1380952381
7.4	7.01904761905
6.0	6.60476190476
4.7	6.5619047619
6.5	5.77619047619
6.0	6.28571428571
6.2	5.6380952381
5.6	5.63333333333
5.2	6.02857142857
6.0	6.12380952381
6.1	7.04285714286
4.1	5.9380952381
6.3	5.64761904762
5.5	5.67142857143
6.4	5.59047619048
6.9	6.07619047619
5.4	5.60952380952
6.6	5.95238095238
5.2	6.21904761905
4.3	6.08571428571
6.7	6.14761904762
7.0	6.10952380952
6.4	6.56666666667
9.3	6.55238095238
7.2	7.48571428571
8.1	6.59523809524
6.3	5.71428571429
6.8	6.05238095238
5.6	6.54761904762
9.1	6.55238095238
6.5	6.55238095238
6.2	6.49523809524
6.3	5.70476190476
6.2	5.60952380952
6.9	5.65714285714
6.0	6.31904761905
7.0	6.25238095238
5.7	6.38571428571
3.7	5.81428571429
6.8	6.10952380952
6.6	5.55238095238
5.3	5.81428571429
6.0	6.07619047619
4.4	4.85714285714
7.7	5.9380952381
6.8	6.07619047619
5.6	5.6380952381
7.5	6.44285714286
5.4	5.75238095238
7.1	6.47619047619
2.4	4.85714285714
6.2	5.41904761905
6.3	6.07619047619
5.8	5.60952380952
5.6	5.71428571429
6.8	6.0380952381
6.2	5.52857142857
6.0	6.10952380952
6.5	6.4
5.4	5.82380952381
7.3	6.44761904762
7.0	7.20952380952
7.4	7.48571428571
5.9	5.76666666667
5.6	6.27142857143
6.8	6.14761904762
5.6	5.32857142857
6.5	6.20952380952
5.9	6.13333333333
7.5	5.93333333333
7.2	6.49523809524
6.9	6.04761904762
6.1	6.11428571429
8.8	6.3
7.6	6.1380952381
7.4	6.86666666667
6.6	5.8
7.0	7.0380952381
7.3	6.1380952381
6.8	6.28571428571
6.1	6.31904761905
6.1	6.52857142857
6.9	5.89047619048
4.4	6.67142857143
6.1	6.38571428571
6.6	6.87142857143
7.0	7.22857142857
6.7	7.02857142857
6.3	7.17142857143
7.4	6.85714285714
6.2	6.9
6.9	7.14285714286
6.9	7.18571428571
8.2	7.67142857143
7.2	6.97142857143
6.5	6.65714285714
8.2	6.65714285714
5.6	7.11428571429
8.0	6.44285714286
6.8	7.01428571429
6.7	6.81428571429
4.6	6.84285714286
6.0	6.68571428571
7.9	7.4
6.9	7.15714285714
6.7	6.57142857143
7.6	7.08571428571
6.8	6.77142857143
7.2	7.27142857143
7.8	7.75714285714
7.3	6.9
5.5	6.17142857143
7.2	7.27142857143
6.8	6.58571428571
8.2	7.94285714286
7.1	7.15714285714
6.3	6.7
6.8	6.8
7.5	6.75714285714
7.2	6.75714285714
7.1	7.84285714286
6.9	6.94285714286
7.0	6.58571428571
6.9	6.72857142857
6.9	6.35714285714
7.4	7.12857142857
7.2	6.07142857143
6.1	6.2
5.8	6.6
8.3	6.95714285714
7.1	6.8
7.0	6.24285714286
6.2	6.27142857143
7.7	7.1
7.3	6.87142857143
5.7	7.0
7.4	6.67142857143
7.9	7.1
6.8	6.94285714286
7.1	7.15714285714
7.2	6.8
6.6	7.02857142857
7.8	7.17142857143
6.8	7.32857142857
6.9	6.91428571429
